number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
77,0.7193900216791194,2026-03-29 19:00:01.893782,2026-03-29 19:00:02.361634,0 days 00:00:00.467852,0.9943801451503275,0.0997167856076396,3,300,0.8038340617992681,COMPLETE
78,0.7199314564516368,2026-03-29 19:00:02.361896,2026-03-29 19:00:02.761788,0 days 00:00:00.399892,0.9477833255508323,0.060848080715551166,3,255,0.7974247001123965,COMPLETE
79,0.7204956073857154,2026-03-29 19:00:02.762065,2026-03-29 19:00:03.206414,0 days 00:00:00.444349,0.97688021862293,0.08417946126958371,3,286,0.9397265775961328,COMPLETE
80,0.7189451799761973,2026-03-29 19:00:03.206698,2026-03-29 19:00:03.629748,0 days 00:00:00.423050,0.9635780142390061,0.023453817500632027,3,272,0.9852130632008441,COMPLETE
81,0.7199866666008228,2026-03-29 19:00:03.630013,2026-03-29 19:00:04.040048,0 days 00:00:00.410035,0.9696214390602932,0.07774050134053566,3,259,0.7744970941263932,COMPLETE
82,0.7210419804542245,2026-03-29 19:00:04.040316,2026-03-29 19:00:04.460121,0 days 00:00:00.419805,0.9922525368291745,0.0647183878900063,3,266,0.778821529108901,COMPLETE
83,0.7206290401434081,2026-03-29 19:00:04.460380,2026-03-29 19:00:04.900851,0 days 00:00:00.440471,0.9871414866000181,0.06600140954787816,3,278,0.7461379801925281,COMPLETE
84,0.72102114084514,2026-03-29 19:00:04.901118,2026-03-29 19:00:05.321065,0 days 00:00:00.419947,0.9927679489478154,0.06878089349309457,3,267,0.7601645190021633,COMPLETE
85,0.7211346228870266,2026-03-29 19:00:05.321330,2026-03-29 19:00:05.737037,0 days 00:00:00.415707,0.9915549702552691,0.0712746201253967,3,265,0.7568291906868304,COMPLETE
86,0.7212089936246597,2026-03-29 19:00:05.737303,2026-03-29 19:00:06.157458,0 days 00:00:00.420155,0.9917717678745701,0.0599708242971187,3,266,0.7640839964303265,COMPLETE
87,0.7212687470061581,2026-03-29 19:00:06.157732,2026-03-29 19:00:06.574663,0 days 00:00:00.416931,0.9924238268363326,0.06243016393320568,3,266,0.7613216426321892,COMPLETE
88,0.7217827248529622,2026-03-29 19:00:06.574921,2026-03-29 19:00:06.967715,0 days 00:00:00.392794,0.9935745739017392,0.058568902195902287,3,251,0.7592969642129692,COMPLETE
