number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
79,0.8449462209933555,2026-04-04 10:37:52.606662,2026-04-04 10:37:53.124763,0 days 00:00:00.518101,0.7350384485692681,0.057469778777113144,4,289,0.8926084129971843,COMPLETE
80,0.846002982092966,2026-04-04 10:37:53.125056,2026-04-04 10:37:53.589954,0 days 00:00:00.464898,0.7507514798265964,0.066637504692187,4,258,0.9529819524286793,COMPLETE
81,0.8453647273411602,2026-04-04 10:37:53.590218,2026-04-04 10:37:54.056045,0 days 00:00:00.465827,0.7522009258882827,0.06560579175206699,4,260,0.9316764993431601,COMPLETE
82,0.8450686894714746,2026-04-04 10:37:54.056331,2026-04-04 10:37:54.554575,0 days 00:00:00.498244,0.7658547121410664,0.07285931401526623,4,279,0.9913022505881124,COMPLETE
83,0.8453528568740138,2026-04-04 10:37:54.554832,2026-04-04 10:37:55.082830,0 days 00:00:00.527998,0.7553370511036208,0.08028010482118524,4,296,0.9534701296512721,COMPLETE
84,0.8463308675574343,2026-04-04 10:37:55.083112,2026-04-04 10:37:55.572855,0 days 00:00:00.489743,0.7018080010596722,0.06149323283441828,4,275,0.9538880343486414,COMPLETE
85,0.845371820669089,2026-04-04 10:37:55.573125,2026-04-04 10:37:56.064341,0 days 00:00:00.491216,0.7062164100517274,0.0895492396620424,4,275,0.9570375937283435,COMPLETE
86,0.8454301596722592,2026-04-04 10:37:56.064609,2026-04-04 10:37:56.532768,0 days 00:00:00.468159,0.7239102368914432,0.06012497281922048,4,259,0.9711460451095125,COMPLETE
87,0.8457288032542453,2026-04-04 10:37:56.533037,2026-04-04 10:37:57.007039,0 days 00:00:00.474002,0.7165186088669123,0.06281319633274371,4,266,0.9108963073284152,COMPLETE
88,0.8453548835391365,2026-04-04 10:37:57.007314,2026-04-04 10:37:57.489018,0 days 00:00:00.481704,0.7135777522778716,0.04996434516948932,4,270,0.9083148036862555,COMPLETE
89,0.8450869294575776,2026-04-04 10:37:57.489301,2026-04-04 10:37:57.963044,0 days 00:00:00.473743,0.7397041352989804,0.06414279424574591,4,266,0.9145032823023201,COMPLETE
90,0.8457356070585851,2026-04-04 10:37:57.963316,2026-04-04 10:37:58.477680,0 days 00:00:00.514364,0.7004517763880488,0.05211450535817154,4,290,0.9467000028718873,COMPLETE
91,0.8451600341637836,2026-04-04 10:37:58.477960,2026-04-04 10:37:58.969640,0 days 00:00:00.491680,0.7007568409869112,0.05267556133082467,4,276,0.9411680481426723,COMPLETE
92,0.8464036827400513,2026-04-04 10:37:58.969903,2026-04-04 10:37:59.485948,0 days 00:00:00.516045,0.715360509613811,0.06155128482435659,4,289,0.9664361942163211,COMPLETE
93,0.845202304607768,2026-04-04 10:37:59.486236,2026-04-04 10:38:00.004802,0 days 00:00:00.518566,0.724310228257494,0.05635602069910509,4,291,0.9688764692047318,COMPLETE
94,0.8454876301046629,2026-04-04 10:38:00.005067,2026-04-04 10:38:00.519909,0 days 00:00:00.514842,0.7012130329380094,0.07097877394109887,4,289,0.9785877165209002,COMPLETE
95,0.8454169863489628,2026-04-04 10:38:00.520181,2026-04-04 10:38:01.018893,0 days 00:00:00.498712,0.7489090113050674,0.04446319428911243,4,280,0.955017437758672,COMPLETE
96,0.8452623807524717,2026-04-04 10:38:01.019168,2026-04-04 10:38:01.555580,0 days 00:00:00.536412,0.7088563622098114,0.07546532152686623,4,298,0.9455263778481434,COMPLETE
97,0.8458320184137003,2026-04-04 10:38:01.555847,2026-04-04 10:38:02.067807,0 days 00:00:00.511960,0.7367383059495807,0.06013386291865214,4,288,0.9665324630850709,COMPLETE
98,0.8458415726921351,2026-04-04 10:38:02.068090,2026-04-04 10:38:02.517960,0 days 00:00:00.449870,0.7360433635094518,0.06075529389861214,4,252,0.9666150781740217,COMPLETE
99,0.8457534127593046,2026-04-04 10:38:02.518223,2026-04-04 10:38:02.899342,0 days 00:00:00.381119,0.7608559343872796,0.0955156981987964,3,252,0.9866039322820507,COMPLETE
