number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
63,0.8563680713386124,2026-04-04 10:38:33.288963,2026-04-04 10:38:33.832440,0 days 00:00:00.543477,0.807964420900591,0.0574989777405812,5,241,0.7738671079586456,COMPLETE
64,0.857327552512341,2026-04-04 10:38:33.832735,2026-04-04 10:38:34.320790,0 days 00:00:00.488055,0.7980186193700832,0.09214669276071001,5,225,0.9872087025181624,COMPLETE
65,0.856892253796378,2026-04-04 10:38:34.321058,2026-04-04 10:38:34.815055,0 days 00:00:00.493997,0.7799978309740747,0.09235538424383297,5,221,0.987075079003009,COMPLETE
66,0.8569003604568682,2026-04-04 10:38:34.815321,2026-04-04 10:38:35.318524,0 days 00:00:00.503203,0.7965150248234625,0.06758309083993617,5,227,0.9750681775826285,COMPLETE
67,0.8536516162654353,2026-04-04 10:38:35.318820,2026-04-04 10:38:35.760161,0 days 00:00:00.441341,0.7422269899109869,0.0985829716793156,5,195,0.9880617785232173,COMPLETE
68,0.8570892745986478,2026-04-04 10:38:35.760435,2026-04-04 10:38:36.264346,0 days 00:00:00.503911,0.8144743511896269,0.05131037515076997,5,235,0.9450704062447797,COMPLETE
69,0.8534053764530465,2026-04-04 10:38:36.264605,2026-04-04 10:38:36.796768,0 days 00:00:00.532163,0.7027849533379751,0.045948352020369836,5,245,0.9697846731892564,COMPLETE
70,0.8561769857699156,2026-04-04 10:38:36.797050,2026-04-04 10:38:37.267327,0 days 00:00:00.470277,0.7750553356283655,0.06202808429685873,5,207,0.7547278725330542,COMPLETE
71,0.856449427467103,2026-04-04 10:38:37.267643,2026-04-04 10:38:37.798405,0 days 00:00:00.530762,0.8147805412055986,0.04992592175929,5,235,0.9474236185927618,COMPLETE
72,0.8575066228520969,2026-04-04 10:38:37.798667,2026-04-04 10:38:38.303034,0 days 00:00:00.504367,0.8312853725955159,0.05186702005869046,5,237,0.98071661304311,COMPLETE
73,0.8552842397834363,2026-04-04 10:38:38.303318,2026-04-04 10:38:38.708029,0 days 00:00:00.404711,0.8416440071380733,0.056243994106738776,5,186,0.9856540598983207,COMPLETE
74,0.8570646650935885,2026-04-04 10:38:38.708299,2026-04-04 10:38:39.175892,0 days 00:00:00.467593,0.8354395097942303,0.05344013564662542,5,218,0.9623938725500429,COMPLETE
75,0.855431896813793,2026-04-04 10:38:39.176172,2026-04-04 10:38:39.685442,0 days 00:00:00.509270,0.8276956661980613,0.04510692765171986,5,240,0.9996953754050149,COMPLETE
76,0.8573858915155113,2026-04-04 10:38:39.685719,2026-04-04 10:38:40.243368,0 days 00:00:00.557649,0.7930943618393138,0.07286405414261649,5,249,0.9789886754696854,COMPLETE
77,0.8565585778601311,2026-04-04 10:38:40.243633,2026-04-04 10:38:40.778405,0 days 00:00:00.534772,0.8018507271282931,0.072188459427968,5,249,0.9764438717546075,COMPLETE
78,0.8537546866630958,2026-04-04 10:38:40.778728,2026-04-04 10:38:41.446763,0 days 00:00:00.668035,0.792163497625845,0.0885029021412077,6,260,0.9676962995892906,COMPLETE
79,0.8560946163088637,2026-04-04 10:38:41.447023,2026-04-04 10:38:41.938422,0 days 00:00:00.491399,0.8198512858593088,0.07935180967628265,5,227,0.9803178114531043,COMPLETE
80,0.8508810202811274,2026-04-04 10:38:41.938701,2026-04-04 10:38:42.547716,0 days 00:00:00.609015,0.7834250079601022,0.014842172999858485,5,271,0.957147413516599,COMPLETE
81,0.8575552628150379,2026-04-04 10:38:42.547997,2026-04-04 10:38:43.082000,0 days 00:00:00.534003,0.7632543566136324,0.0664314746590322,5,246,0.9857209380215683,COMPLETE
82,0.8580451367275148,2026-04-04 10:38:43.082268,2026-04-04 10:38:43.603057,0 days 00:00:00.520789,0.8056097156708294,0.06600837787538621,5,246,0.9955738684383676,COMPLETE
83,0.8572702268417318,2026-04-04 10:38:43.603338,2026-04-04 10:38:44.135781,0 days 00:00:00.532443,0.8080023512387903,0.06567705796882176,5,246,0.9923386356385436,COMPLETE
84,0.8583012203419274,2026-04-04 10:38:44.136059,2026-04-04 10:38:44.695138,0 days 00:00:00.559079,0.8037991251170936,0.06616319595801749,5,253,0.9921090155596078,COMPLETE
85,0.8575953618321053,2026-04-04 10:38:44.695420,2026-04-04 10:38:45.257769,0 days 00:00:00.562349,0.7964220851834009,0.07469263247686128,5,253,0.9946117723980636,COMPLETE
86,0.8577512702847465,2026-04-04 10:38:45.258046,2026-04-04 10:38:45.807324,0 days 00:00:00.549278,0.7998804129268685,0.07473419004347306,5,253,0.9900802633608866,COMPLETE
87,0.8565692902329218,2026-04-04 10:38:45.807620,2026-04-04 10:38:46.363238,0 days 00:00:00.555618,0.7879531875114822,0.07686483039015249,5,253,0.9936066730949434,COMPLETE
88,0.8582498299048915,2026-04-04 10:38:46.363560,2026-04-04 10:38:46.897292,0 days 00:00:00.533732,0.9686874773888721,0.07447401599565241,5,250,0.9796898014960423,COMPLETE
89,0.8558579307749098,2026-04-04 10:38:46.897560,2026-04-04 10:38:47.535881,0 days 00:00:00.638321,0.9133794031350458,0.06731702418819847,6,263,0.9678855029539598,COMPLETE
90,0.8577718264595608,2026-04-04 10:38:47.536155,2026-04-04 10:38:48.075066,0 days 00:00:00.538911,0.8320248266432481,0.08463388016876278,5,254,0.9948357328750028,COMPLETE
91,0.8564492827053085,2026-04-04 10:38:48.075330,2026-04-04 10:38:48.596581,0 days 00:00:00.521251,0.9534149465312847,0.08378980331688897,5,244,0.9919892559426553,COMPLETE
92,0.8579940358140679,2026-04-04 10:38:48.596852,2026-04-04 10:38:49.140567,0 days 00:00:00.543715,0.8302582543940913,0.07684335103735808,5,255,0.9997977511495851,COMPLETE
93,0.8578785159020832,2026-04-04 10:38:49.140833,2026-04-04 10:38:49.716030,0 days 00:00:00.575197,0.9759322485733352,0.08629391698300862,5,268,0.9980489556527783,COMPLETE
94,0.8568980442681567,2026-04-04 10:38:49.716298,2026-04-04 10:38:50.276853,0 days 00:00:00.560555,0.9743224199823078,0.08671081966535792,5,267,0.9994085286760366,COMPLETE
95,0.8564604293634824,2026-04-04 10:38:50.277131,2026-04-04 10:38:50.868420,0 days 00:00:00.591289,0.9778693289456122,0.07546896589699287,5,282,0.994432305891043,COMPLETE
96,0.8563178389959322,2026-04-04 10:38:50.868694,2026-04-04 10:38:51.420915,0 days 00:00:00.552221,0.9594227312841903,0.09392855776742019,5,254,0.9732608289019029,COMPLETE
97,0.8564143951128419,2026-04-04 10:38:51.421188,2026-04-04 10:38:52.006356,0 days 00:00:00.585168,0.9721279305199255,0.08116469708986769,5,275,0.9801217448747652,COMPLETE
98,0.855800315580712,2026-04-04 10:38:52.006627,2026-04-04 10:38:52.658111,0 days 00:00:00.651484,0.8607774896633061,0.08442142883816545,5,295,0.9612041877987875,COMPLETE
99,0.8549877676283676,2026-04-04 10:38:52.658381,2026-04-04 10:38:53.179346,0 days 00:00:00.520965,0.9922963588516445,0.09523763300708446,5,269,0.9928195338450111,COMPLETE
